itemId,part,n,question,rank,score,date,category,postTitle,chars,url
29,3,2,왜 혼주화장은 그렇게 오래 걸려요?,7,215.8,2021-08-15,혼주메이크업,서울 출장 메이크업. 땀이 많아 걱정인 혼주님,3387,http://blog.naver.com/makeupstar77/222471251776
29,3,2,왜 혼주화장은 그렇게 오래 걸려요?,8,214.6,2026-01-20,혼주메이크업,혼주 메이크업 시간 소요 궁금하시죠?,2490,http://blog.naver.com/makeupstar77/224153138054
29,3,2,왜 혼주화장은 그렇게 오래 걸려요?,9,212.1,2020-04-17,혼주메이크업,강남혼주메이크업 '평소에 화장 잘 안 해요' 예쁘게 될까요?,4188,http://blog.naver.com/makeupstar77/221913857161
29,3,2,왜 혼주화장은 그렇게 오래 걸려요?,10,210.0,2023-08-03,혼주메이크업,혼주 메이크업. 결혼식 날 칭찬받는 혼주가 되려면?,5989,http://blog.naver.com/makeupstar77/223173612398
29,3,2,왜 혼주화장은 그렇게 오래 걸려요?,11,200.4,2021-01-22,혼주메이크업,혼주메이크업 전문 25년.,2990,http://blog.naver.com/makeupstar77/222216333248
29,3,2,왜 혼주화장은 그렇게 오래 걸려요?,12,198.0,2020-10-26,혼주메이크업,강남혼주메이크업에서 알리는 건조한 피부 관리하는 법,2161,http://blog.naver.com/makeupstar77/222127324075
30,3,3,혼주 메이크업 전 피해야 할 시술은?,1,379.9,2020-05-17,혼주메이크업,혼주헤어 메이크업 처음인데 뭘 준비해야 할지 모르겠어요,4341,http://blog.naver.com/makeupstar77/221967625075
30,3,3,혼주 메이크업 전 피해야 할 시술은?,2,321.6,2023-05-01,이럴땐어떻게해요?,혼주 화장을 위한 성형수술은 언제가 적당할까요?,1705,http://blog.naver.com/makeupstar77/223090100861
30,3,3,혼주 메이크업 전 피해야 할 시술은?,3,264.0,2020-04-23,혼주메이크업,"서울혼주메이크업, 혼주인데 성형수술은 언제 하는 게 좋아요?",3275,http://blog.naver.com/makeupstar77/221924462825
30,3,3,혼주 메이크업 전 피해야 할 시술은?,4,241.7,2024-07-13,혼주메이크업,여름철 피부관리 참고하세요,1467,http://blog.naver.com/makeupstar77/223511165564
30,3,3,혼주 메이크업 전 피해야 할 시술은?,5,213.3,2020-05-29,혼주메이크업,"혼주화장, 야외에서 결혼식 할 때는 다른가요?",3560,http://blog.naver.com/makeupstar77/221983233858
30,3,3,혼주 메이크업 전 피해야 할 시술은?,6,211.8,2023-11-03,혼주메이크업,혼주 피부 관리가 왜 필요한지 알려드립니다,2549,http://blog.naver.com/makeupstar77/223254457055
30,3,3,혼주 메이크업 전 피해야 할 시술은?,7,209.7,2025-07-21,혼주메이크업,피부 디바이스 그 원리와 핵심 팁,2188,http://blog.naver.com/makeupstar77/223942055951
30,3,3,혼주 메이크업 전 피해야 할 시술은?,8,206.2,2022-01-27,공연/행사 메이크업,보톡스 부작용을 경험하다,2372,http://blog.naver.com/makeupstar77/222632728164
30,3,3,혼주 메이크업 전 피해야 할 시술은?,9,203.9,2020-10-26,혼주메이크업,강남혼주메이크업에서 알리는 건조한 피부 관리하는 법,2161,http://blog.naver.com/makeupstar77/222127324075
30,3,3,혼주 메이크업 전 피해야 할 시술은?,10,200.3,2024-11-01,메이크업포엘 일상,가을 선크림 알아볼까요?,1789,http://blog.naver.com/makeupstar77/223641911398
30,3,3,혼주 메이크업 전 피해야 할 시술은?,11,198.8,2025-03-24,메이크업포엘 일상,봄 피부 미세먼지로부터 지키려면,2180,http://blog.naver.com/makeupstar77/223807735255
30,3,3,혼주 메이크업 전 피해야 할 시술은?,12,195.5,2022-08-05,혼주메이크업,혼주 메이크업 전문. 왜 1:1사전 컨설팅이 필요할까요?,2347,http://blog.naver.com/makeupstar77/222840292864
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,1,414.7,2023-11-03,혼주메이크업,혼주 피부 관리가 왜 필요한지 알려드립니다,2549,http://blog.naver.com/makeupstar77/223254457055
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,2,339.4,2023-05-02,웨딩 메이크업,메이크업 전 안내사항입니다,2589,http://blog.naver.com/makeupstar77/223091077895
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,3,322.0,2021-12-22,혼주메이크업,출장 메이크업 전 안내 사항입니다,2355,http://blog.naver.com/makeupstar77/222601798643
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,4,311.3,2025-01-02,혼주메이크업,중년 시니어 메이크업,2016,http://blog.naver.com/makeupstar77/223712553970
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,5,298.3,2020-05-29,혼주메이크업,"혼주화장, 야외에서 결혼식 할 때는 다른가요?",3560,http://blog.naver.com/makeupstar77/221983233858
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,6,295.5,2021-07-24,혼주메이크업,"땀이 많아요, 혼주화장 어떻게 해요?",1428,http://blog.naver.com/makeupstar77/222444109339
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,7,295.4,2025-06-06,혼주메이크업,파운데이션 바르는법 중년피부,1826,http://blog.naver.com/makeupstar77/223890373937
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,8,290.8,2021-05-13,혼주메이크업,혼주출장메이크업. 준비사항 안내해드립니다,3199,http://blog.naver.com/makeupstar77/222349519198
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,9,285.3,2020-10-26,혼주메이크업,강남혼주메이크업에서 알리는 건조한 피부 관리하는 법,2161,http://blog.naver.com/makeupstar77/222127324075
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,10,284.1,2020-04-02,혼주메이크업,강남혼주메이크업 야외 결혼식 시작해요,3415,http://blog.naver.com/makeupstar77/221886982223
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,11,283.4,2023-05-15,웨딩 메이크업,야외예식 . 메이크업 할 때 주의할점,1820,http://blog.naver.com/makeupstar77/223102824384
31,3,4,하루 종일 무너지지 않고 잘 유지되나요?,12,275.4,2021-02-09,웨딩 메이크업,웨딩 출장 메이크업. 신부화장하다 말고 왜 세수를?,2389,http://blog.naver.com/makeupstar77/222237735866
32,3,5,혼주 메이크업을 위한 피부 관리는?,1,778.2,2023-11-03,혼주메이크업,혼주 피부 관리가 왜 필요한지 알려드립니다,2549,http://blog.naver.com/makeupstar77/223254457055
32,3,5,혼주 메이크업을 위한 피부 관리는?,2,717.6,2025-06-06,혼주메이크업,파운데이션 바르는법 중년피부,1826,http://blog.naver.com/makeupstar77/223890373937
32,3,5,혼주 메이크업을 위한 피부 관리는?,3,694.3,2022-12-29,혼주메이크업,메이크업 전 홈 케어 피부관리 방법 안내입니다,2448,http://blog.naver.com/makeupstar77/222969116679
32,3,5,혼주 메이크업을 위한 피부 관리는?,4,667.7,2020-10-26,혼주메이크업,강남혼주메이크업에서 알리는 건조한 피부 관리하는 법,2161,http://blog.naver.com/makeupstar77/222127324075
32,3,5,혼주 메이크업을 위한 피부 관리는?,5,662.5,2021-12-22,혼주메이크업,출장 메이크업 전 안내 사항입니다,2355,http://blog.naver.com/makeupstar77/222601798643
32,3,5,혼주 메이크업을 위한 피부 관리는?,6,609.4,2020-05-29,혼주메이크업,"혼주화장, 야외에서 결혼식 할 때는 다른가요?",3560,http://blog.naver.com/makeupstar77/221983233858
32,3,5,혼주 메이크업을 위한 피부 관리는?,7,599.2,2023-05-02,웨딩 메이크업,메이크업 전 안내사항입니다,2589,http://blog.naver.com/makeupstar77/223091077895
32,3,5,혼주 메이크업을 위한 피부 관리는?,8,582.8,2020-05-17,혼주메이크업,혼주헤어 메이크업 처음인데 뭘 준비해야 할지 모르겠어요,4341,http://blog.naver.com/makeupstar77/221967625075
32,3,5,혼주 메이크업을 위한 피부 관리는?,9,559.5,2022-02-10,혼주메이크업,한복 메이크업. 혼주 화장을 위한 꿀팁입니다,3060,http://blog.naver.com/makeupstar77/222644365600
32,3,5,혼주 메이크업을 위한 피부 관리는?,10,547.1,2026-02-26,혼주메이크업,혼주 봄철 피부관리 팁,1455,http://blog.naver.com/makeupstar77/224196530714
32,3,5,혼주 메이크업을 위한 피부 관리는?,11,538.0,2024-07-20,혼주메이크업,중년 여성 피부관리 가장 중요한 포인트는?,1352,http://blog.naver.com/makeupstar77/223519295273
32,3,5,혼주 메이크업을 위한 피부 관리는?,12,509.0,2022-06-22,혼주메이크업,대치동 메이크업. 교회 예식 하신 혼주님,2162,http://blog.naver.com/makeupstar77/222784092661
33,3,6,안경을 착용하는데요?,1,476.5,2020-06-05,혼주메이크업,혼주화장 하는데 안경을 써도 될까요?,2297,http://blog.naver.com/makeupstar77/221991480477
33,3,6,안경을 착용하는데요?,2,468.6,2023-04-16,혼주메이크업,안경 메이크업 혼주 화장엔 어떻게 적용할까요?,4184,http://blog.naver.com/makeupstar77/223076179966
33,3,6,안경을 착용하는데요?,3,433.1,2019-12-09,혼주메이크업,출장 혼주 메이크업을 안경 화장으로 하신 분예요,2406,http://blog.naver.com/makeupstar77/221731668857
33,3,6,안경을 착용하는데요?,4,431.1,2023-05-11,혼주메이크업,안경 메이크업. 혼주 화장에 적용하려면,2191,http://blog.naver.com/makeupstar77/223099229649
33,3,6,안경을 착용하는데요?,5,420.5,2019-09-02,혼주메이크업,서울혼주메이크업 안경 화장을 하신 분인데요 한복에 어떤가요?,2595,http://blog.naver.com/makeupstar77/221636069997
33,3,6,안경을 착용하는데요?,6,404.7,2023-09-14,혼주메이크업,안경 혼주 이렇게 하세요,2106,http://blog.naver.com/makeupstar77/223211167205
33,3,6,안경을 착용하는데요?,7,394.4,2024-05-30,혼주메이크업,혼주 안경 고르는 팁 3가지,1844,http://blog.naver.com/makeupstar77/223463195117
33,3,6,안경을 착용하는데요?,8,393.1,2024-12-20,혼주메이크업,한복 안경 쓴 혼주,1156,http://blog.naver.com/makeupstar77/223700018583
33,3,6,안경을 착용하는데요?,9,363.6,2020-12-25,혼주메이크업,혼주헤어메이크업 안경쓰세요?,2766,http://blog.naver.com/makeupstar77/222185102691
33,3,6,안경을 착용하는데요?,10,361.5,2017-09-27,혼주메이크업,혼주화장 안경화장하신 혼주님들을 메이크업 보실래요?,2200,http://blog.naver.com/makeupstar77/221105927870
33,3,6,안경을 착용하는데요?,11,303.5,2018-02-21,혼주메이크업,혼주머리 하신분 혼주출장메이크업으로 만났는데 모두 안경화장예요,2581,http://blog.naver.com/makeupstar77/221213669090
33,3,6,안경을 착용하는데요?,12,284.8,2018-10-29,혼주메이크업,경원재 전통결혼식에서 안경혼주화장 하신분인데요 무테안경을 쓰시니 한복에도 괜챦네요,2023,http://blog.naver.com/makeupstar77/221387505948
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",1,499.1,2021-12-22,혼주메이크업,출장 메이크업 전 안내 사항입니다,2355,http://blog.naver.com/makeupstar77/222601798643
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",2,439.3,2023-05-02,웨딩 메이크업,메이크업 전 안내사항입니다,2589,http://blog.naver.com/makeupstar77/223091077895
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",3,431.8,2021-06-18,돌 메이크업,출장 헤어메이크업 안내 사항입니다,3395,http://blog.naver.com/makeupstar77/222402677880
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",4,400.5,2021-05-13,혼주메이크업,혼주출장메이크업. 준비사항 안내해드립니다,3199,http://blog.naver.com/makeupstar77/222349519198
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",5,380.7,2021-02-09,웨딩 메이크업,웨딩 출장 메이크업. 신부화장하다 말고 왜 세수를?,2389,http://blog.naver.com/makeupstar77/222237735866
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",6,372.5,2025-03-10,혼주메이크업,혼주 피부관리 꼭 지켜주세요,1978,http://blog.naver.com/makeupstar77/223790667998
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",7,368.4,2025-06-06,혼주메이크업,파운데이션 바르는법 중년피부,1826,http://blog.naver.com/makeupstar77/223890373937
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",8,338.0,2021-07-17,공연/행사 메이크업,홍대 헤어 메이크업. 얼굴에 바르면 안 되는 화장품,2135,http://blog.naver.com/makeupstar77/222434776822
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",9,307.6,2024-07-20,혼주메이크업,중년 여성 피부관리 가장 중요한 포인트는?,1352,http://blog.naver.com/makeupstar77/223519295273
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",10,287.6,2024-11-01,메이크업포엘 일상,가을 선크림 알아볼까요?,1789,http://blog.naver.com/makeupstar77/223641911398
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",11,262.9,2023-02-21,혼주메이크업,혼주 메이크업 전문가가 안내하는 동안 관리법 4가지 중 첫 번째,2804,http://blog.naver.com/makeupstar77/223022889861
34,3,7,"예식 당일 아침, 세안 후 무엇을 바르나요?",12,238.7,2024-07-13,혼주메이크업,여름철 피부관리 참고하세요,1467,http://blog.naver.com/makeupstar77/223511165564
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),1,622.4,2020-08-27,혼주메이크업,서울혼주메이크업.눈썹 문신이 짙은데 어떻게 할까요?,2937,http://blog.naver.com/makeupstar77/222072615493
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),2,590.7,2020-06-23,혼주메이크업,"서울 혼주 메이크업, 눈썹 문신 한 경우에 혼주 화장 잘 하는 법",3160,http://blog.naver.com/makeupstar77/222010027452
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),3,375.6,2020-07-02,혼주메이크업,남자메이크업 어떻게 할까요?,3940,http://blog.naver.com/makeupstar77/222019297992
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),4,372.0,2025-03-19,메이크업포엘 일상,압구정 눈썹 눈썹컨설팅을 아세요?,2584,http://blog.naver.com/makeupstar77/223802737491
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),5,367.6,2022-02-10,혼주메이크업,한복 메이크업. 혼주 화장을 위한 꿀팁입니다,3060,http://blog.naver.com/makeupstar77/222644365600
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),6,316.9,2020-07-20,혼주메이크업,홍대헤어메이크업 .하객화장 하고 단체 한복으로 입었어요,1795,http://blog.naver.com/makeupstar77/222035908699
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),7,311.4,2022-01-31,혼주메이크업,압구정 메이크업에서 알려드리는 부모님 상견례 메이크업,2716,http://blog.naver.com/makeupstar77/222635940362
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),8,306.9,2021-01-22,혼주메이크업,혼주메이크업 전문 25년.,2990,http://blog.naver.com/makeupstar77/222216333248
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),9,305.4,2019-08-01,혼주메이크업,혼주출장메이크업 궁금하시죠 한복 화장으로 보실까요?,2812,http://blog.naver.com/makeupstar77/221602489656
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),10,298.7,2022-02-16,혼주메이크업,혼주헤어 메이크업할 때 가장 먼저 할 것은?,3477,http://blog.naver.com/makeupstar77/222649123515
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),11,298.0,2020-05-29,혼주메이크업,"혼주화장, 야외에서 결혼식 할 때는 다른가요?",3560,http://blog.naver.com/makeupstar77/221983233858
35,3,8,눈썹을 정리해주나요? (눈썹문신포함),12,296.9,2025-01-02,혼주메이크업,중년 시니어 메이크업,2016,http://blog.naver.com/makeupstar77/223712553970
